paraula,dificultat
ineluctable,3
inenarrable,3
inepte,3
inèpcia,3
ineptitud,3
inequació,3
inèrcia,2
inerme,3
inert,3
inescrutable,3
inestimable,2
inexactitud,3
inexcusable,3
inexorable,3
inexpugnable,3
inexpugnabilitat,3
inextricable,3
infamar,3
infamador,3
infamant,3
infamatori,3
infame,2
infàmia,3
infància,2
infantar,3
infantament,3
infanteria,2
infantesa,2
infanticida,3
infanticidi,3
infantil,2
infantilment,3
infantilisme,3
infantívol,3
infart,2
infatigable,3
infatigablement,3
infatuació,3
infatuar,3
infaust,3
infecciós,3
infectar,2
infecció,2
infecte,3
infectiu,3
infeliç,2
infelicitat,3
inferioritat,2
inferir,3
inferència,3
infermer,2
infermeria,2
infermetat,3
infern,2
infernal,2
infestar,3
infestació,3
infidelitat,3
infiltració,3
infiltrar,3
ínfim,3
a,1
infinitament,2
infinitat,2
infinitesimal,3
infinitiu,3
infinitud,3
inflació,2
inflacionista,3
inflamació,2
inflamar,3
desinflamar,3
inflamabilitat,3
inflamable,3
inflamatori,3
inflar,2
inflar,2
inflable,3
inflament,3
inflexió,2
infligir,2
inflicció,3
inflor,3
inflorescència,3
influència,2
influenciable,3
influenciar,2
influent,2
influir,2
influx,3
infondre,3
informació,1
informal,2
informalment,3
informalitat,3
informant,2
informar,2
informador,2
informàtica,2
informàtic,2
informatitzar,3
informatització,3
infortunat,3
infortuni,3
infractor,3
infraestructura,2
infraestructural,3
infrahumà,3
infrangible,3
infraroig,3
infrascrit,3
infrautilitzar,3
infravalorar,3
infringir,3
infracció,2
infructescència,3
ínfula,3
infundat,3
infús,3
infusió,2
infusionar,3
ingeni,3
ingent,2
ingenu,2
ingènuament,3
ingenuïtat,2
ingerir,3
ingerència,3
ingestió,3
ingesta,2
ingrat,3
ingratitud,3
ingràvid,3
ingravitació,3
ingredient,2
ingrés,2
ingressar,2
reingrés,3
reingressar,3
inguinal,3
inhabilitar,3
inhabilitació,2
inhalació,3
inhalador,3
inhalar,3
inherent,2
inherentment,3
inhibició,3
inhibir,3
inhibidor,3
inhibitori,3
inhòspit,3
inhumà,2
inhumanament,3
inhumanitat,3
inhumar,3
inhumació,3
inic,3
iniquament,3
inici,2
inicial,2
inicialitzar,3
inicialització,3
iniciar,2
iniciació,2
iniciador,3
iniciativa,2
iniciativa,2
inimitable,3
ininterromput,3
ininterrompudament,3
iniquitat,3
injecció,2
injectar,2
injector,3
injúria,3
injuriar,3
injuriador,3
injuriós,3
injustícia,2
innat,3
innatisme,3
innervació,3
innervar,3
innivació,3
innocència,2
innocent,2
innocentment,3
innocentada,3
innocu,3
innocuïtat,3
innombrable,3
innominable,3
innominat,3
innovació,2
innovar,2
innovador,2
innúmer,3
innumerable,3
inoblidable,2
inocular,3
inodor,3
inofensiu,2
inoït,3
inoperant,3
inoperància,3
inòpia,3
inopinat,3
inorgànic,3
inqualificable,3
inquiet,2
inquietar,3
inquietador,3
inquietant,2
inquietud,2
inquilí,3
inquilinat,3
inquiridor,3
inquirir,3
inquisició,2
inquisitiu,3
inquisitorial,3
inrevés,2
a,1
a,1
insà,3
insacular,3
insaculació,3
insalivar,3
insalivació,3
insània,3
insanitat,3
insatisfet,3
inscripció,2
inscriure,2
insecte,2
insegur,2
inseguretat,2
inseminació,3
inseminació,3
inseminar,3
insensatesa,3
insensibilitzar,3
insensibilització,3
inseparable,3
insepult,3
inserció,2
inserir,2
inservible,3
insídia,3
insidiós,3
insidiosament,3
insigne,3
insígnia,2
insignificança,3
insignificant,2
insinuant,3
insinuar,2
insinuació,3
insípid,3
insipidesa,3
insistent,3
insistentment,3
insistir,2
insistència,2
insolació,3
insolència,3
insolent,3
insolentar,3
insòlit,2
insòlitament,3
insomne,3
insomni,2
insondable,3
insonoritzar,3
insonorització,3
insospitat,3
inspecció,2
inspeccionar,2
inspector,2
inspirar,2
inspiració,2
inspirador,2
inspiratori,3
inspirat,2
inspiradament,3
instal·lació,2
instal·lar,2
instal·lador,3
reinstal·lar,3
instància,2
a,1
en,1
instant,2
a,1
instantani,3
instantaneïtat,3
instantàniament,2
instantània,2
instar,2
instaurar,2
instauració,3
instaurador,3
instigar,3
instigació,3
instigador,3
instil·lar,3
instil·lació,3
instint,2
instintiu,3
instintivament,3
institució,2
institucional,2
institucionalitzar,3
institucionalització,3
instituir,3
institut,1
institut,1
institutor,3
instrucció,2
instruir,2
instructiu,3
instructor,2
instruït,3
instrument,2
instrument,2
instrument,2
instrument,2
instrument,2
instrumentalitzar,3
instrumentalització,3
instrumentar,3
instrumentació,3
instrumentista,3
insubmís,3
insubmissió,3
insubordinar,3
insubordinació,3
insubstancial,3
insuficiència,2
insuflar,3
insuflació,3
insular,2
insularitat,3
insulina,2
insuls,3
insult,2
insultant,2
insultar,2
insultador,3
insuportable,2
insurgència,3
insurgent,3
insurgir,3
insurrecció,2
insurreccional,3
insurreccionar,3
insurrecte,3
intacte,2
intangible,3
intangibilitat,3
integralment,3
integrar,2
integració,2
integrador,3
integrant,2
íntegre,2
íntegrament,2
integritat,2
integrisme,3
integrista,3
intel·lecció,3
intel·lecte,3
intel·lectiu,3
intel·lectualisme,3
intel·lectualista,3
intel·lectualitat,3
intel·lectualment,2
intel·ligència,2
intel·ligència,2
intel·ligent,2
intel·ligentment,3
intel·ligible,3
inintel·ligible,3
intel·ligibilitat,3
intemperància,3
intemperant,3
intempèrie,2
a,1
intempestiu,3
intemporal,3
intenció,2
intencional,3
intencionalitat,2
intencionat,3
intencionadament,2
intendència,3
intendent,3
intens,2
intensament,2
intensificar,2
intensificació,3
intensificador,3
intensitat,2
intensiu,2
intensivament,3
intent,2
intentar,2
interacció,2
interactiu,2
interactivitat,3
intercalar,3
intercalació,3
intercanviar,2
intercanvi,2
intercanviable,3
intercedir,3
intercessió,3
intercessor,3
intercel·lular,3
interceptar,3
intercepció,3
intercolumni,3
intercomunicador,3
interconfessional,3
interconnexió,2
intercontinental,3
intercostal,3
interdental,3
interdependència,3
interdir,3
interdicció,3
interdisciplinari,3
interès,1
desinterès,3
interessar,2
interessant,2
interessat,2
desinteressadament,3
desinteressat,3
interessadament,3
interestel·lar,3
interfecte,3
interferència,2
interferir,2
intèrfon,3
interí,2
interinament,3
interinitat,3
interiorisme,3
interiorista,3
interioritat,3
interioritzar,3
interiorització,3
interiorment,3
interjecció,3
interjectiu,3
interlineal,3
interlineat,3
interlocució,3
interlocutor,2
interlocutòria,2
interludi,3
interminable,2
interminablement,3
intermitència,3
intermitentment,3
intern,2
internacional,1
internacionalitat,3
internacionalisme,3
internacionalitzar,3
internacionalització,2
internacionalment,2
internar,3
internament,2
internat,2
internauta,3
internet,2
internista,3
interpel·lació,3
interpel·lar,3
interpersonal,3
interplanetari,3
interpolar,3
interpolació,3
interposar,2
interposició,3
intèrpret,2
interpretació,2
interpretatiu,3
interpretar,2
interpretador,3
interracial,3
interregne,3
interrelació,3
interrogant,2
interrogar,2
interrogació,3
interrogador,3
interrogativament,3
interrogatori,2
interrompre,2
interrupció,2
interruptor,2
intersecar,3
intersecció,2
intersexual,3
intersexualitat,3
interstici,3
intersticial,3
interurbà,3
interval,2
a,1
intervenció,2
intervencionisme,3
intervencionista,3
intervenir,2
interventor,3
interviu,3
interviuar,3
intervocàlic,3
intestat,3
intestí,2
intestí,2
intestinal,2
íntimament,2
intimar,3
intimació,3
intimidar,2
intimidació,2
intimidador,3
intimidatori,3
intimitat,2
intitular,3
intolerable,2
intolerància,2
intolerant,2
intoxicar,3
intoxicació,2
intoxicant,3
intractable,3
intradós,3
intramuscular,3
intranquil·litzar,3
intransitiu,3
intransitivament,3
intransitivitat,3
intrauterí,3
intravenós,3
intrèpid,3
intrèpidament,3
intrepidesa,3
intricat,3
intriga,2
intrigar,3
intrigant,2
intrínsec,3
intrínsecament,3
introducció,2
introductiu,3
introductori,3
introduir,2
introductor,3
intromissió,2
introspecció,3
introspectiu,3
introversió,3
introvertit,3
intrús,3
intrusió,2
intrusisme,3
intubar,3
intubació,3
intuïció,2
intuir,3
intuïtiu,3
intuïtivament,3
inundable,3
inundar,2
inundació,2
inusitat,3
inusitadament,3
inútil,2
inutilitat,3
inútilment,3
inutilitzar,3
inutilització,3
invaginació,3
invàlid,3
invalidar,3
invalidació,3
invalidesa,3
invariat,3
invectiva,3
invenció,2
invent,2
inventar,2
haver,1
no,1
inventari,2
inventariar,3
inventiu,3
inventiva,3
inventor,2
invers,2
a,1
a,1
inversament,3
inversió,2
inversionista,3
invertir,2
invertit,2
investigar,2
investigació,1
investigador,2
investir,2
investidura,2
inveterat,3
invicte,2
inviolable,3
inviolabilitat,3
invitació,2
invitar,2
invitat,2
invocació,3
invocar,2
involució,3
involució,3
involutiu,3
involucionisme,3
involucionista,3
involucrar,2
ió,3
ió,3
ió,3
iònic,3
iod,3
iodar,3
iode,3
iodització,3
ioga,2
iogui,3
iogurt,2
iogurtera,3
ionitzar,3
ionització,3
ionitzant,3
ionosfera,3
iot,2
iota,3
ipecacuana,3
iperita,3
ípsilon,3
ipso,3
ipso,3
ira,2
iracund,3
iracúndia,3
iranià,2
iraquià,2
irascible,3
irascibilitat,3
irat,3
iradament,3
iridàcia,3
iridectomia,3
iridescència,3
iridescent,3
iridi,3
iridià,3
iris,2
irisar,3
irisació,3
iritis,3
ironia,2
irònic,2
irònicament,2
ironitzar,3
irós,3
irracionalisme,3
irracionalista,3
irradiació,3
irradiar,3
irredempt,3
irredemptisme,3
irredemptista,3
irrefragable,3
irregular,2
irregularment,3
irregularitat,3
irremeiable,3
irremeiablement,3
irremissible,3
irremissiblement,3
irreprotxable,3
irresistible,2
irresolt,3
irresolució,3
irresponsable,2
irresponsabilitat,2
irreverència,3
irrigar,3
irrigació,2
irrisió,3
irrisori,3
irritable,3
irritabilitat,3
irritar,2
irritació,2
irritant,3
irrompre,2
irrupció,2
isabelí,3
islam,2
islàmic,2
islamisme,3
islamista,2
islamita,3
islamitzar,3
islamització,3
islamologia,3
isòbar,3
isòbara,3
isobàric,3
isòbata,3
isoglossa,3
isògon,3
isohieta,3
isohipsa,3
isolar,3
isolador,3
isolament,3
isolant,3
isolat,3
isomorf,3
isòpode,3
isòsceles,3
isosil·làbic,3
isoterm,3
isoterma,3
isotèrmic,3
isòtop,3
isòtop,3
isotòpic,3
isquèmia,3
isquèmic,3
isqui,3
isquiàtic,3
israelià,2
israelita,3
istme,3
italianisme,3
italianitzar,3
italianització,3
italianitzant,3
iterbi,3
itinerància,3
itinerant,2
itri,3
iuan,3
iuca,3
iugoslau,3
ivori,2
ivorià,3
ixent,3
ja,1
jaç,3
jaça,3
jacent,3
jaciment,2
jacint,2
jacobeu,3
jacobí,3
jacobinisme,3
jacquard,3
jactància,3
jactanciós,3
jactar,3
jaculatòria,3
jade,2
jaenès,3
jaguar,2
jai,3
jaient,3
jaio,3
jaló,3
jalonar,3
jamai,3
jamaicà,2
jan,2
bon,1
jansenisme,3
jansenista,3
jaqué,3
jaqueta,2
jaquir,3
jaquir,3
jaquir,3
jaquir,3
jardí,2
jardí,2
jardí,2
jardí,2
jardinera,3
jardineria,2
jarret,3
jaspi,3
jaspiat,3
jàssena,3
jàssera,3
javelina,3
jazz,2
jeep,3
jeia,3
jejú,3
jejunal,3
jejúnum,3
jerarca,3
jerarquia,2
jeràrquic,3
jeràrquicament,3
jerarquitzar,3
jerarquització,3
jeremiada,3
jerònim,3
jersei,2
jesuïta,3
jesuític,3
jesús,2
jet,2
jeure,3
jim,2
joc,1
a,1
en,1
ésser,2
fer,1
fer,1
fora,1
joc,1
joc,1
joc,1
joc,1
joc,1
joc,1
joc,1
joc,1
joc,1
joc,1
joc,1
jocs,1
jocs,1
jocs,1
jocós,3
jocositat,3
jocund,3
jocunditat,3
joell,3
jogasser,3
joglar,3
joglaresc,3
joglaria,3
jogueroi,3
joguet,3
joguina,2
de,1
joguinejar,3
joguinós,3
joia,2
joiell,3
joieria,2
joiós,3
joiosament,3
joliu,3
jonc,3
jonc,3
joncar,3
joncós,3
jònec,3
jònega,3
jònic,3
jonquera,2
jonquill,3
jonquillo,3
joquei,3
jòquer,3
jordà,2
jorn,3
de,1
jornada,1
jornal,2
a,1
a,1
jornaler,3
jota,2
jou,2
joule,3
jovenalla,3
jovençà,3
jovença,3
jovencell,3
jovenesa,3
jovenívol,3
jovent,2
joventut,2
jovial,3
jovialitat,3
jubilació,2
jubilat,2
jubileu,3
jubilar,2
judaic,3
judaisme,3
judeocristià,3
judicar,3
a,1
judicatura,2
judici,2
a,1
judici,2
judici,2
judici,2
judicial,2
judicialment,3
judiciari,3
judiciós,3
judo,2
judoka,3
jueria,3
jueu,2
jugada,2
juganer,3
jugar,1
jugar,1
jugar,1
jugar,1
jugar,1
juglandàcia,3
juguera,3
estar,1
juguesca,3
jugueta,3
juí,3
jujitsu,3
jujutsu,3
juli,2
julià,2
juliana,2
a,1
juliol,1
julivert,2
jull,3
juncàcia,3
junció,3
jungla,2
júnior,2
junt,2
junta,2
junta,2
juntament,2
juntura,3
juntura,3
juny,1
junyir,3
jup,3
jupa,3
jupetí,3
jura,2
juramentar,3
jurar,2
jurament,2
juràssic,3
jurídic,2
jurídicament,2
jurisconsult,3
jurisdicció,2
jurisdiccional,3
jurisprudència,2
fer,1
jurisprudencial,3
jurisprudent,3
jurista,2
anar,1
justa,2
injust,2
injustament,2
justesa,3
tot,1
justa,2
justament,2
justejar,3
justícia,1
de,1
justicier,3
justificació,2
justificant,2
justificar,2
injustificable,3
injustificat,3
justificable,3
justificador,3
justificant,2
justificatiu,3
jute,3
jutge,2
jutge,2
jutge,2
jutge,2
jutge,2
jutge,2
jutipiri,3
jutjar,2
a,1
jutjament,3
jutjat,2
juvenil,2
juxtaposar,3
juxtaposició,3
kaf,3
kafkià,3
kàiser,3
kan,2
kantià,3
kantisme,3
kappa,3
karaoke,2
karate,2
karateka,3
karri,3
kart,3
kebab,2
kelvin,3
kenyà,3
kha,3
khi,3
kilocaloria,3
kilogram,3
kilogràmetre,3
kilòmetre,3
kilotona,3
kilovolt,3
kilowatt,3
kirieleison,3
kirsch,3
kiwi,3
koiné,3
kosovar,3
kremlin,2
ksi,3
kuwaitià,3
laberint,2
laberíntic,3
labiada,3
labial,3
labialitzar,3
labialització,3
labialitzat,3
labiat,3
làbil,3
labilitat,3
labiodental,3
labor,2
laborable,3
laboral,2
laboralista,3
laborar,2
laboratori,2
laboriós,3
laboriosament,3
laboriositat,3
laborisme,3
laborista,2
làbrid,3
laca,3
lacai,3
lacar,3
laceració,3
lacerar,3
lacerat,3
lacèrtid,3
lacònic,3
lacònicament,3
laconisme,3
lacrar,3
lacre,3
lacrimal,3
lacrimogen,3
lactació,3
lactància,2
lactant,3
lacti,3
làctic,3
lacticini,3
lactosa,2
lacunar,3
lacustre,3
lagomorf,3
lai,2
laic,3
laical,3
laïcat,3
laïcisme,3
laïcitat,3
laïcitzar,3
laïcització,3
lam,2
lama,2
gran,1
lambda,2
làmed,3
lamel·la,3
lamel·libranqui,3
lament,2
lamentable,2
lamentablement,2
lamentar,2
lamentació,3
làmina,2
laminació,3
laminador,3
laminat,3
laminatge,3
làmnid,3
làmpada,2
lampista,3
lampisteria,3
lanceolat,3
lancinant,3
landa,3
landó,3
lànguid,3
languidesa,3
lànid,3
lanolina,3
lantani,3
lantànid,3
lanugen,3
làpida,2
lapidar,3
lapidació,3
lapil·li,3
lapislàtzuli,3
lapse,2
lapsus,2
larghetto,3
làrid,3
laringe,3
laringi,3
laringitis,3
laringòleg,3
laringologia,3
laringoscopi,3
laringoscòpia,3
laringotomia,3
larinx,3
larva,3
larval,3
larvat,3
las,2
lasanya,3
lasciu,3
lascívia,3
làser,2
lassar,3
lassitud,3
lat,2
lata,3
latent,2
latència,3
lateral,2
lateralment,3
làtex,3
laticífer,3
latifundi,3
latifundisme,3
latifundista,3
latitud,2
latitudinal,3
latrina,3
lauda,3
lauda,3
laudable,3
làudan,3
làudanum,3
laudatori,3
laude,3
laudes,3
lauràcia,3
lava,2
lavabo,2
lavanda,3
lavativa,3
lavatori,3
lawrenci,3
lax,3
laxitud,3
laxar,3
laxant,3
leccionari,3
lectiu,2
lectorat,3
lectura,2
legació,3
legal,2
il·legal,2
il·legalment,2
legalisme,3
legalista,3
legalitat,2
legalitzar,2
legalització,2
legalment,2
legat,3
legatari,3
legió,2
legió,2
legionari,3
legislació,2
legislar,2
legislador,3
legislatura,2
legista,3
legítim,2
il·legítim,2
legítimament,2
legitimitat,2
legitimar,2
legitimació,3
legitimador,3
legitimari,3
leitmotiv,3
lek,3
lema,2
lempira,3
leninisme,3
leninista,3
lenitat,3
lentament,2
lentitud,2
lent,2
lentigen,3
lentilla,3
leo,2
lepidòpter,3
lepisma,3
lepòrid,3
lepra,3
leprós,3
leproseria,3
de,1
lesbià,3
lesbianisme,3
lèsbic,3
lesió,2
lesionar,2
lesiu,3
letal,2
letargia,3
letàrgic,3
leu,3
leucèmia,2
leucèmic,3
leucòcit,3
leucocitosi,3
leucoma,3
leucorrea,3
levitar,3
levitació,3
levitat,3
levític,3
lexema,3
lèxic,2
lexical,3
lexicalitzar,3
lexicalització,3
lexicògraf,3
lexicografia,3
lexicogràfic,3
lexicòleg,3
lexicologia,3
lexicològic,3
li,1
liana,3
liàsic,3
libanès,2
libar,3
libació,3
libel,3
libel·lista,3
libèl·lula,3
liberal,2
liberalisme,2
liberalitat,3
liberalitzar,3
liberalització,2
liberalitzador,3
liberià,3
libi,3
libidinós,3
libido,3
libidinal,3
libra,3
licaó,3
liceu,2
lícit,3
il·lícit,3
il·lícitament,3
il·licitud,3
licitud,3
licitació,2
licitació,2
licitador,3
licitar,3
licitatori,3
licor,2
licorera,3
licorista,3
lidar,3
líder,2
liderar,2
lideratge,2
lífting,3
light,2
ligni,3
lignícola,3
lignificar,3
lignificació,3
lignit,3
lígula,3
lilà,3
liliàcia,3
lil·liputenc,3
lilós,3
limbe,3
limfa,3
limfadenitis,3
limfàtic,3
limfòcit,3
limfocitosi,3
limfoide,3
limfoma,3
limícola,3
liminar,3
límit,2
limitació,2
limitar,2
limitador,3
limitat,2
limítrof,3
limnologia,3
límpid,3
limpidesa,3
limusina,3
linàcia,3
lineal,2
linealitat,3
linealment,3
linear,3
lingot,3
lingüista,2
lingüístic,2
lingüística,2
línia,1
en,1
en,1
en,1
línia,1
línia,1
línia,1
línia,1
línia,1
línia,1
línia,1
línia,1
linier,3
liniment,3
linòleum,3
linotip,3
linotípia,3
linotipista,3
linx,3
linxar,3
linxament,3
liofilitzador,3
liofilitzar,3
liofilització,3
lionesa,3
lípid,3
lipoma,3
liposucció,3
lipotímia,3
liquació,3
liquadora,3
liquar,3
liqüefacció,3
liquen,3
líquid,2
liquidació,2
liquidar,2
liquidable,3
liquiditat,2
lira,2
líric,2
lírica,2
lirisme,3
lis,2
lisboeta,3
lisi,3
literal,2
literalitat,3
literalment,2
literalisme,3
literalista,3
literari,2
literàriament,3
literat,3
literatura,2
liti,2
litiasi,3
litigar,3
litigant,3
litigi,2
litigiós,3
litòfag,3
litogènesi,3
litògraf,3
litografia,3
litografiar,3
litogràfic,3
litosfera,3
litosfèric,3
lítote,3
litre,2
litúrgia,2
litúrgic,3
litúrgicament,3
liturgista,3
litxi,3
lívid,3
lividesa,3
lla,3
llaç,2
llac,2
llaçada,3
llacuna,2
lladella,3
lladradissa,3
lladrador,3
lladrar,3
lladre,2
lladregada,3
lladregot,3
lladronici,3
lladruc,3
lladruquejar,3
llaga,3
llagar,3
llagasta,3
llagost,3
llagosta,2
llagostada,3
llagoster,3
llagostí,3
llagotejar,3
llagoter,3
llagoteria,3
llàgrima,2
llàgrimes,2
llagrimall,3
llagrimejar,3
llagrimeig,3
llagrimer,3
llagrimós,3
llagut,3
llama,3
llamàntol,3
llamborda,3
llambrar,3
llambrec,3
llambregada,3
llambregar,3
llambrejar,3
llambreig,3
llamenc,3
llamí,3
